imgname 5_o_Clock_Shadow Arched_Eyebrows Bags_Under_Eyes Bald Bangs Big_Lips Big_Nose Bushy_Eyebrows Chubby Eyeglasses Male Mouth_Slightly_Open Narrow_Eyes No_Beard Oval_Face Smiling Young
Demetrius_Ferraciu_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Nancy_Powell_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 1 1 1 1 -1
Mian_Khursheed_Mehmood_Kasuri_0003_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1
Yoriko_Kawaguchi_0008_B.jpg -1 1 1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 1 -1
Yoon_Young-kwan_0001_B.jpg 1 1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 1
Paul_Bremer_0013_B.jpg 1 1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1 -1 -1
Andrei_Mikhnevich_0002_B.jpg 1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1
Thomas_Weston_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 -1
Antonio_Palocci_0004_B.jpg 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1
Larry_Thompson_0004_B.jpg -1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 1 -1 -1
Pier_Ferdinando_Casini_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1
Abdullah_Gul_0005_B.jpg 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1
Alejandro_Toledo_0005_B.jpg -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 -1 -1 -1
George_W_Bush_0266_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Linda_Amicangioli_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1
Tom_Cruise_0002_B.jpg 1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1
George_W_Bush_0029_B.jpg 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 -1 1
Charlene_Barshefsky_0001_B.jpg -1 -1 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1
Martin_Boryczewski_0001_B.jpg 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1
Paul_Bremer_0016_B.jpg -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1
Francis_Crick_0001_B.jpg -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 1 -1
Teri_Garr_0001_B.jpg -1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1
Nila_Ferran_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 -1
Rita_Moreno_0002_B.jpg -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1
Tori_Amos_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Ricardo_Lagos_0022_B.jpg -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1
Boris_Jordan_0001_B.jpg 1 -1 1 1 -1 1 1 -1 -1 -1 1 1 1 -1 -1 1 -1
Yashwant_Sinha_0001_B.jpg 1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1
John_Paul_II_0008_B.jpg -1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 -1 -1
Thabo_Mbeki_0003_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 -1 -1
Naomi_Campbell_0002_B.jpg -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1
Saddam_Hussein_0014_B.jpg 1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1
Recep_Tayyip_Erdogan_0001_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1
Anna_Kournikova_0009_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1
Ismail_Abu_Shanab_0001_B.jpg 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 -1 1 -1 -1
Robert_Redford_0002_B.jpg -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1
Susan_Sarandon_0006_B.jpg -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1
Andy_Roddick_0004_B.jpg -1 1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 1
Geno_Auriemma_0001_B.jpg -1 -1 1 -1 1 -1 1 -1 1 1 1 1 1 1 -1 -1 -1
David_Westerfield_0001_B.jpg 1 -1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
George_W_Bush_0267_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 -1
Reginald_Hudlin_0001_B.jpg 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 1 -1
George_W_Bush_0517_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1
Keiko_Sofia_Fujimori_0001_B.jpg -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1
Mian_Khursheed_Mehmood_Kasuri_0001_B.jpg -1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1
George_W_Bush_0287_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
Vladimir_Putin_0049_B.jpg -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 1 -1
Maria_Soledad_Alvear_Valenzuela_0003_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1
Tubby_Smith_0002_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1
George_W_Bush_0208_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 1 -1
Bob_Holden_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1
Sheila_Fraser_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1
Kim_Jin-sun_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1
Patrick_Leahy_0002_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 -1
Tim_Floyd_0001_B.jpg 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Fernando_Gonzalez_0001_B.jpg -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1
Andre_Agassi_0031_B.jpg -1 -1 1 1 -1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1
Scott_McClellan_0002_B.jpg 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 1 1 1 -1
Brooke_Shields_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Walter_Annenberg_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 -1
Tom_Cruise_0006_B.jpg 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 1 -1
Steve_Lavin_0003_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1
Nicolas_Escude_0002_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Jesse_Jackson_0007_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
Pascal_Lamy_0001_B.jpg 1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1
Hamid_Karzai_0010_B.jpg 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 -1
Martin_Frost_0001_B.jpg 1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1
Muhammad_Ali_0003_B.jpg -1 1 1 -1 -1 -1 1 -1 1 -1 1 1 1 -1 1 1 -1
John_Edwards_0005_B.jpg -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 -1
Guillermo_Coria_0023_B.jpg -1 -1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1
Michael_Douglas_0006_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1
George_W_Bush_0199_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 -1
Paul_Desmarais_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1
Wen_Jiabao_0001_B.jpg 1 1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1
Andy_Roddick_0008_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 -1 1
Tony_Blair_0071_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1
Al_Sharpton_0007_B.jpg -1 -1 1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 1 -1
Shane_Hmiel_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1
David_Heyman_0001_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1
Jan_Ullrich_0001_B.jpg 1 -1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1
Marsha_Sharp_0001_B.jpg -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 -1
George_W_Bush_0505_B.jpg 1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1
George_W_Bush_0439_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1
Tom_Craddick_0003_B.jpg 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1
George_W_Bush_0207_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1
San_Lan_0001_B.jpg -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1
Lindsay_Davenport_0018_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1
Charles_Pouty_0001_B.jpg 1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1
Igor_Ivanov_0011_B.jpg 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Milton_Berle_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 1 1 1 1 -1
Saddam_Hussein_0019_B.jpg 1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1
Eduardo_Duhalde_0002_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1
Tony_Blair_0047_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1
King_Bhumibol_Adulyadej_0001_B.jpg 1 1 1 -1 -1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1
Derek_Jeter_0001_B.jpg -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 1
Serena_Williams_0036_B.jpg 1 1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1
Tassos_Papadopoulos_0002_B.jpg -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1
Ali_Naimi_0007_B.jpg -1 1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 1 1 -1
Tubby_Smith_0003_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 1 -1
Mary_Tyler_Moore_0001_B.jpg -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 1 1 -1
Shane_Warne_0002_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 1
George_W_Bush_0305_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Stan_Kroenke_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Ron_Howard_0002_B.jpg 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 1 -1
Felipe_Perez_Roque_0001_B.jpg -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1
Lleyton_Hewitt_0036_B.jpg -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 -1
Serena_Williams_0001_B.jpg -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1
Alexandra_Vodjanikova_0002_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1
Billy_Boyd_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1
Juan_Carlos_Ferrero_0026_B.jpg 1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Mireille_Jospin-Dandieu_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1 -1
Ricardo_Lagos_0027_B.jpg -1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 -1
George_W_Bush_0466_B.jpg -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1
Michael_Moore_0003_B.jpg 1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 -1
Donald_Rumsfeld_0045_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 1 -1
Donald_Rumsfeld_0087_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1
Jean_Chretien_0004_B.jpg 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Richard_Palmer_0001_B.jpg -1 1 1 -1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
Eric_Rosser_0002_B.jpg 1 -1 -1 1 -1 -1 1 1 1 -1 1 -1 1 -1 1 -1 -1
Eve_Pelletier_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 1 1 -1
George_W_Bush_0473_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 1 1 1 1 -1
Romain_Duris_0001_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 -1 -1
Sonya_Walger_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1
Talisa_Soto_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1
Carly_Fiorina_0002_B.jpg -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1
Alejandro_Toledo_0006_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1
George_W_Bush_0478_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1
Eduardo_Duhalde_0013_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Shane_Mosley_0001_B.jpg 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1
Hu_Jintao_0010_B.jpg -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1
Ben_Howland_0004_B.jpg -1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 -1 -1
Tommy_Lewis_0001_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1
Eunice_Barber_0001_B.jpg 1 1 1 1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 1 -1
Chelsea_Clinton_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1
Serena_Williams_0026_B.jpg -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1
Justin_Timberlake_0003_B.jpg -1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1
Jeremy_Greenstock_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
George_W_Bush_0173_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 -1 -1
George_W_Bush_0526_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1
Tara_VanDerveer_0001_B.jpg -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1
Fernando_Gonzalez_0009_B.jpg 1 -1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1
Vojislav_Kostunica_0003_B.jpg 1 -1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 -1 -1 -1
Ronaldo_Luis_Nazario_de_Lima_0002_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 -1
Paul_Tagliabue_0003_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1
Denis_Coderre_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 -1
Nicolas_Kiefer_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1
Alejandro_Toledo_0021_B.jpg 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
Carmen_Electra_0006_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Steffeny_Holtz_0001_B.jpg -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 1 -1 -1 -1
Jackie_Chan_0008_B.jpg -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1
Ali_Naimi_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1
Richard_Gephardt_0002_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 1 -1
Ron_Dittemore_0005_B.jpg 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1
Lleyton_Hewitt_0005_B.jpg 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1
Teresa_Heinz_Kerry_0001_B.jpg -1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1 -1 -1
Olympia_Dukakis_0001_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Donald_Rumsfeld_0100_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 1 -1 -1
Taha_Yassin_Ramadan_0007_B.jpg 1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
John_Allen_Muhammad_0005_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Pervez_Musharraf_0009_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
George_W_Bush_0335_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1
Donald_Rumsfeld_0112_B.jpg 1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1 -1 1 -1 -1
Jake_Gyllenhaal_0003_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1
Chan_Choi_0001_B.jpg -1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 1 1
Rick_Barnes_0002_B.jpg 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1
Mitch_Kupchak_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Jean_Chretien_0029_B.jpg 1 -1 1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1
Leslie_Caldwell_0003_B.jpg -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1
Lucio_Angulo_0001_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 1
Ariel_Sharon_0027_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Fujio_Cho_0005_B.jpg -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 -1 -1 -1
Abdullah_Gul_0013_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1
Michael_Richards_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 1 -1
Petria_Thomas_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1
Billy_Sollie_0002_B.jpg -1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 1 1 -1 -1 1
Ruth_Dreifuss_0001_B.jpg -1 1 1 -1 1 -1 1 -1 1 1 -1 1 -1 1 -1 1 -1
John_Paul_II_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 1 -1
Tang_Jiaxuan_0004_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1
Tony_Stewart_0005_B.jpg 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1
Lleyton_Hewitt_0013_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 -1 -1
John_Bolton_0011_B.jpg -1 -1 1 -1 1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1
Alejandro_Toledo_0029_B.jpg 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1
Roman_Polanski_0004_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 -1
Robert_De_Niro_0005_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
Jaqueline_Godoy_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1
Barbara_Walters_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1
Dan_Reeves_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 -1 -1
Alejandro_Toledo_0012_B.jpg -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1
Martin_Hoellwarth_0002_B.jpg 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1
Jean_Chretien_0054_B.jpg -1 1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 -1 1 -1
Tony_Blair_0093_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1
Roberto_Cavalli_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Philip_Murtaugh_0001_B.jpg -1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
George_W_Bush_0108_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 -1
Jean-Marc_Olive_0001_B.jpg -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1
Dennis_Hastert_0002_B.jpg 1 -1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1
Ravan_AG_Farhadi_0001_B.jpg 1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1
George_HW_Bush_0010_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1
Luis_Horna_0003_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Tony_Blair_0091_B.jpg -1 -1 1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 1 -1
Mark_Philippoussis_0009_B.jpg -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 1 -1 -1
Martin_Howard_0001_B.jpg 1 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 -1
Rubens_Barrichello_0007_B.jpg 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1
Vicente_Fox_0026_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1
Melissa_Etheridge_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -1
Gonzalo_Sanchez_de_Lozada_0004_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1
Jenna_Elfman_0001_B.jpg -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 1
Gray_Davis_0009_B.jpg 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1
Jorge_Valdano_0001_B.jpg 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1
James_McMahon_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Kristanna_Loken_0002_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1
Sila_Calderon_0002_B.jpg -1 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 1 -1 1 1
Tony_Parker_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
John_Edwards_0004_B.jpg -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 -1
Steve_Lavin_0004_B.jpg 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 1 -1 -1
Milo_Djukanovic_0003_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Jerry_McEntee_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 -1
Justin_Leonard_0004_B.jpg 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 1 1 -1
Penelope_Cruz_0002_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1
Mike_Tice_0001_B.jpg 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 -1
Ray_Lucas_0001_B.jpg 1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1
Brian_Cowen_0002_B.jpg 1 -1 1 -1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1
Mark_Philippoussis_0008_B.jpg -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1
